FID,OBJECTID_1,OBJECTID,Id,Row,Col,District_1,NSM_Active,NSM_Col,NSM_ROCO,SFWMM_Acti,SFWMM_Col,SFWMM_ROCO,LOK_Active,cell_area,Xcoord,Ycoord,rowco,Shape_Leng,Shape_Area,rf_active
1381,3262,3262,0,47,42,47042,1,13,47013,1,13,47013,0,0,680610.0000000,783080.0000000,47042,42240.182580100001000,111514564.025000010000000,1
1382,3263,3263,0,47,43,47043,1,14,47014,1,14,47014,0,0,691170.0000000,783080.0000000,47043,42240.181923900003000,111514560.560000000000000,1
1383,3264,3264,0,47,44,47044,1,15,47015,1,15,47015,0,0,701730.0000000,783080.0000000,47044,42240.179955400003000,111514550.165999990000000,1
1384,3265,3265,0,47,45,47045,1,16,47016,1,16,47016,0,0,712290.0000000,783080.0000000,47045,42240.178971100002000,111514544.969000000000000,1
1385,3266,3266,0,47,46,47046,1,17,47017,1,17,47017,0,0,722850.0000000,783080.0000000,47046,42240.177330699997000,111514536.308000000000000,1
1386,3267,3267,0,47,47,47047,1,18,47018,1,18,47018,0,0,733410.0000000,783080.0000000,47047,42240.175362200003000,111514525.914000000000000,1
1387,3268,3268,0,47,48,47048,1,19,47019,1,19,47019,0,0,743970.0000000,783080.0000000,47048,42240.163223000003000,111514461.819000010000000,1
1388,3269,3269,0,47,49,47049,1,20,47020,1,20,47020,0,0,754530.0000000,783080.0000000,47049,42240.162894900001000,111514460.087000000000000,1
1389,3270,3270,0,47,50,47050,1,21,47021,1,21,47021,0,0,765090.0000000,783080.0000000,47050,42240.161582499997000,111514453.157000010000000,1
1390,3271,3271,0,47,51,47051,1,22,47022,1,22,47022,0,0,775650.0000000,783080.0000000,47051,42240.161582599998000,111514453.157000010000000,1
1391,3272,3272,0,47,52,47052,1,23,47023,1,23,47023,0,0,786210.0000000,783080.0000000,47052,42240.160926400000000,111514449.693000000000000,1
1392,3273,3273,0,47,53,47053,1,24,47024,1,24,47024,0,0,796770.0000000,783080.0000000,47053,42240.160926400000000,111514449.693000000000000,1
1393,3274,3274,0,47,54,47054,1,25,47025,1,25,47025,0,0,807330.0000000,783080.0000000,47054,42240.161910600000000,111514454.890000000000000,1
1394,3275,3275,0,47,55,47055,1,26,47026,1,26,47026,0,0,817890.0000000,783080.0000000,47055,42240.163879100000000,111514465.283999990000000,1
1395,3276,3276,0,47,56,47056,1,27,47027,1,27,47027,0,0,828450.0000000,783080.0000000,47056,42240.169456600001000,111514494.733000000000000,1
1396,3277,3277,0,47,57,47057,1,28,47028,1,28,47028,0,0,839010.0000000,783080.0000000,47057,42240.171096999999000,111514503.393999990000000,1
1397,3278,3278,0,47,58,47058,1,29,47029,1,29,47029,0,0,849570.0000000,783080.0000000,47058,42240.172409400002000,111514510.323000000000000,1
1398,3279,3279,0,47,59,47059,1,30,47030,1,30,47030,0,0,860130.0000000,783080.0000000,47059,42240.174049800000000,111514518.985000000000000,1
1399,3280,3280,0,47,60,47060,1,31,47031,1,31,47031,0,0,870690.0000000,783080.0000000,47060,42240.175362100003000,111514525.914000000000000,1
1400,3281,3281,0,47,61,47061,1,32,47032,1,32,47032,0,0,881250.0000000,783080.0000000,47061,42240.175034100001000,111514524.182000000000000,1
1401,3282,3282,0,47,62,47062,1,33,47033,1,33,47033,0,0,891811.0000000,783080.0000000,47062,42240.176018300001000,111514529.378999990000000,1
1402,3283,3283,0,47,63,47063,1,34,47034,1,34,47034,0,0,902371.0000000,783079.0000000,47063,42240.209810900000000,111514707.804000010000000,1
1403,3284,3284,0,47,64,47064,1,35,47035,1,35,47035,0,0,912931.0000000,783079.0000000,47064,42240.236713699996000,111514849.852000000000000,1
1404,3285,3285,0,47,65,47065,1,36,47036,1,36,47036,0,0,923491.0000000,783079.0000000,47065,42240.239666499998000,111514865.442000000000000,1
1405,3286,3286,0,47,66,47066,1,37,47037,1,37,47037,0,0,934051.0000000,783079.0000000,47066,42240.243603499999000,111514886.230000000000000,1
1406,3287,3287,0,47,67,47067,1,38,47038,1,38,47038,0,0,944611.0000000,783079.0000000,47067,42240.246228099997000,111514900.088000000000000,1
1407,3288,3288,0,47,68,47068,1,39,47039,1,39,47039,0,0,955171.0000000,783079.0000000,47068,42240.250165099998000,111514920.875000000000000,1
1408,3289,3289,0,47,69,47069,1,40,47040,1,40,47040,0,0,965731.0000000,783079.0000000,47069,42240.254102100000000,111514941.663000000000000,1
1409,3290,3290,0,47,70,47070,0,0,0,0,0,0,0,0,976291.0000000,783079.0000000,47070,42240.257382900003000,111514958.986000000000000,0
1410,3331,3331,0,48,41,48041,1,12,48012,0,0,0,0,0,670050.0000000,793640.0000000,48041,42240.172737499997000,111514512.055000010000000,1
1411,3332,3332,0,48,42,48042,1,13,48013,1,13,48013,0,0,680610.0000000,793640.0000000,48042,42240.169128599999000,111514493.000000000000000,1
1412,3333,3333,0,48,43,48043,1,14,48014,1,14,48014,0,0,691170.0000000,793640.0000000,48043,42240.165847800003000,111514475.677000000000000,1
1413,3334,3334,0,48,44,48044,1,15,48015,1,15,48015,0,0,701730.0000000,793640.0000000,48044,42240.161910800001000,111514454.890000000000000,1
1414,3335,3335,0,48,45,48045,1,16,48016,1,16,48016,0,0,712290.0000000,793640.0000000,48045,42240.158301800002000,111514435.834000010000000,1
1415,3336,3336,0,48,46,48046,1,17,48017,1,17,48017,0,0,722850.0000000,793640.0000000,48046,42240.154364800001000,111514415.047000010000000,1
1416,3337,3337,0,48,47,48047,1,18,48018,1,18,48018,0,0,733410.0000000,793640.0000000,48047,42240.149443599999000,111514389.062999990000000,1
1417,3338,3338,0,48,48,48048,1,19,48019,1,19,48019,0,0,743970.0000000,793640.0000000,48048,42240.120572100001000,111514236.621999990000000,1
1418,3339,3339,0,48,49,48049,1,20,48020,1,20,48020,0,0,754530.0000000,793640.0000000,48049,42240.096950100000000,111514111.897000000000000,1
1419,3340,3340,0,48,50,48050,1,21,48021,1,21,48021,0,0,765090.0000000,793640.0000000,48050,42240.072999999997000,111513985.440000000000000,1
1420,3341,3341,0,48,51,48051,1,22,48022,1,22,48022,0,0,775650.0000000,793640.0000000,48051,42240.049378000003000,111513860.715000000000000,1
1421,3342,3342,0,48,52,48052,1,23,48023,1,23,48023,0,0,786210.0000000,793640.0000000,48052,42240.025428000001000,111513734.258000000000000,1
1422,3343,3343,0,48,53,48053,1,24,48024,1,24,48024,0,0,796770.0000000,793640.0000000,48053,42240.001477899998000,111513607.801000000000000,1
1423,3344,3344,0,48,54,48054,1,25,48025,1,25,48025,0,0,807330.0000000,793640.0000000,48054,42239.977527800002000,111513481.344000000000000,1
1424,3345,3345,0,48,55,48055,1,26,48026,1,26,48026,0,0,817890.0000000,793640.0000000,48055,42239.967685299998000,111513429.375000000000000,1
1425,3346,3346,0,48,56,48056,1,27,48027,1,27,48027,0,0,828450.0000000,793640.0000000,48056,42239.991307299999000,111513554.099999990000000,1
1426,3347,3347,0,48,57,48057,1,28,48028,1,28,48028,0,0,839010.0000000,793640.0000000,48057,42240.023787600003000,111513725.596000000000000,1
1427,3348,3348,0,48,58,48058,1,29,48029,1,29,48029,0,0,849570.0000000,793640.0000000,48058,42240.055611600001000,111513893.628000010000000,1
1428,3349,3349,0,48,59,48059,1,30,48030,1,30,48030,0,0,860130.0000000,793640.0000000,48059,42240.087435699999000,111514061.660000000000000,1
1429,3350,3350,0,48,60,48060,1,31,48031,1,31,48031,0,0,870690.0000000,793640.0000000,48060,42240.119587900001000,111514231.423999990000000,1
1430,3351,3351,0,48,61,48061,1,32,48032,1,32,48032,0,0,881250.0000000,793640.0000000,48061,42240.151083899997000,111514397.724000010000000,1
1431,3352,3352,0,48,62,48062,1,33,48033,1,33,48033,0,0,891811.0000000,793640.0000000,48062,42240.183235999997000,111514567.488000010000000,1
1432,3353,3353,0,48,63,48063,1,34,48034,1,34,48034,0,0,902371.0000000,793640.0000000,48063,42240.236713600003000,111514849.851000000000000,1
1433,3354,3354,0,48,64,48064,1,35,48035,1,35,48035,0,0,912931.0000000,793640.0000000,48064,42240.270178100000000,111515026.545000000000000,1
1434,3355,3355,0,48,65,48065,1,36,48036,1,36,48036,0,0,923491.0000000,793640.0000000,48065,42240.276739800000000,111515061.191000000000000,1
1435,3356,3356,0,48,66,48066,1,37,48037,1,37,48037,0,0,934051.0000000,793639.0000000,48066,42240.284285700000000,111515101.033000010000000,1
1436,3357,3357,0,48,67,48067,1,38,48038,1,38,48038,0,0,944611.0000000,793639.0000000,48067,42240.290847299999000,111515135.679000010000000,1
1437,3358,3358,0,48,68,48068,1,39,48039,1,39,48039,0,0,955171.0000000,793639.0000000,48068,42240.298065199997000,111515173.790000010000000,1
1438,3359,3359,0,48,69,48069,1,40,48040,1,40,48040,0,0,965731.0000000,793639.0000000,48069,42240.304626899997000,111515208.436000000000000,1
1439,3360,3360,0,48,70,48070,0,0,0,0,0,0,0,0,976291.0000000,793639.0000000,48070,42240.311516599999000,111515244.814000000000000,0
1440,3401,3401,0,49,41,49041,1,12,49012,0,0,0,0,0,670050.0000000,804200.0000000,49041,42240.171753299997000,111514506.858000000000000,1
1441,3402,3402,0,49,42,49042,1,13,49013,1,13,49013,0,0,680610.0000000,804200.0000000,49042,42240.168144399999000,111514487.803000000000000,1
1442,3403,3403,0,49,43,49043,1,14,49014,1,14,49014,0,0,691170.0000000,804200.0000000,49043,42240.163879300002000,111514465.283000010000000,1
1443,3404,3404,0,49,44,49044,1,15,49015,1,15,49015,0,0,701730.0000000,804200.0000000,49044,42240.160598399998000,111514447.961000000000000,1
1444,3405,3405,0,49,45,49045,1,16,49016,1,16,49016,0,0,712290.0000000,804200.0000000,49045,42240.157317600002000,111514430.638000000000000,1
1445,3406,3406,0,49,46,49046,1,17,49017,1,17,49017,0,0,722850.0000000,804200.0000000,49046,42240.153052499998000,111514408.118000000000000,1
1446,3407,3407,0,49,47,49047,1,18,49018,1,18,49018,0,0,733410.0000000,804200.0000000,49047,42240.147147000003000,111514376.937000010000000,1
1447,3408,3408,0,49,48,49048,1,19,49019,1,19,49019,0,0,743970.0000000,804200.0000000,49048,42240.111385800003000,111514188.118000000000000,1
1448,3409,3409,0,49,49,49049,1,20,49020,1,20,49020,0,0,754530.0000000,804200.0000000,49049,42240.087763800002000,111514063.393000010000000,1
1449,3410,3410,0,49,50,49050,1,21,49021,1,21,49021,0,0,765090.0000000,804200.0000000,49050,42240.063485699997000,111513935.204000000000000,1
1450,3411,3411,0,49,51,49051,1,22,49022,1,22,49022,0,0,775650.0000000,804200.0000000,49051,42240.040519800001000,111513813.943000000000000,1
1451,3412,3412,0,49,52,49052,1,23,49023,1,23,49023,0,0,786210.0000000,804200.0000000,49052,42240.016241700003000,111513685.753999990000000,1
1452,3413,3413,0,49,53,49053,1,24,49024,1,24,49024,0,0,796770.0000000,804200.0000000,49053,42239.992291600000000,111513559.297000010000000,1
1453,3414,3414,0,49,54,49054,1,25,49025,1,25,49025,0,0,807330.0000000,804200.0000000,49054,42239.968341500004000,111513432.840000000000000,1
1454,3415,3415,0,49,55,49055,1,26,49026,1,26,49026,0,0,817890.0000000,804200.0000000,49055,42239.964404500002000,111513412.053000000000000,1
1455,3416,3416,0,49,56,49056,1,27,49027,1,27,49027,0,0,828450.0000000,804200.0000000,49056,42239.997540900004000,111513587.013000000000000,1
1456,3417,3417,0,49,57,49057,1,28,49028,1,28,49028,0,0,839010.0000000,804200.0000000,49057,42240.030021099999000,111513758.510000010000000,1
1457,3418,3418,0,49,58,49058,1,29,49029,1,29,49029,0,0,849570.0000000,804200.0000000,49058,42240.061517100003000,111513924.809000000000000,1
1458,3419,3419,0,49,59,49059,1,30,49030,1,30,49030,0,0,860130.0000000,804200.0000000,49059,42240.093341200001000,111514092.841000010000000,1
1459,3420,3420,0,49,60,49060,1,31,49031,1,31,49031,0,0,870690.0000000,804200.0000000,49060,42240.125821399997000,111514264.338000000000000,1
1460,3421,3421,0,49,61,49061,1,32,49032,1,32,49032,0,0,881250.0000000,804200.0000000,49061,42240.157317400000000,111514430.636999990000000,1
1461,3422,3422,0,49,62,49062,1,33,49033,1,33,49033,0,0,891811.0000000,804200.0000000,49062,42240.188813399996000,111514596.937000010000000,1
1462,3423,3423,0,49,63,49063,1,34,49034,1,34,49034,0,0,902371.0000000,804200.0000000,49063,42240.239994399999000,111514867.173999990000000,1
1463,3424,3424,0,49,64,49064,1,35,49035,1,35,49035,0,0,912931.0000000,804200.0000000,49064,42240.270834299998000,111515030.009000000000000,1
1464,3425,3425,0,49,65,49065,1,36,49036,1,36,49036,0,0,923491.0000000,804200.0000000,49065,42240.277724000000000,111515066.388000000000000,1
1465,3426,3426,0,49,66,49066,1,37,49037,1,37,49037,0,0,934051.0000000,804200.0000000,49066,42240.285598000002000,111515107.963000000000000,1
1466,3427,3427,0,49,67,49067,1,38,49038,1,38,49038,0,0,944611.0000000,804200.0000000,49067,42240.292487799998000,111515144.341000010000000,1
1467,3428,3428,0,49,68,49068,1,39,49039,1,39,49039,0,0,955171.0000000,804200.0000000,49068,42240.299049399997000,111515178.987000000000000,1
1468,3429,3429,0,49,69,49069,1,40,49040,1,40,49040,0,0,965731.0000000,804200.0000000,49069,42240.306923400000000,111515220.562000010000000,1
1469,3430,3430,0,49,70,49070,1,41,49041,1,41,49041,0,0,976291.0000000,804200.0000000,49070,42240.314797400002000,111515262.136999990000000,1
1470,3471,3471,0,50,41,50041,1,12,50012,0,0,0,0,0,670050.0000000,814760.0000000,50041,42240.170441000002000,111514499.929000010000000,1
1471,3472,3472,0,50,42,50042,1,13,50013,1,13,50013,0,0,680610.0000000,814760.0000000,50042,42240.167160099998000,111514482.606000010000000,1
1472,3473,3473,0,50,43,50043,1,14,50014,1,14,50014,0,0,691170.0000000,814760.0000000,50043,42240.162895000001000,111514460.087000000000000,1
1473,3474,3474,0,50,44,50044,1,15,50015,1,15,50015,0,0,701730.0000000,814760.0000000,50044,42240.159286100003000,111514441.031000000000000,1
1474,3475,3475,0,50,45,50045,1,16,50016,1,16,50016,0,0,712290.0000000,814760.0000000,50045,42240.155349100001000,111514420.244000000000000,1
1475,3476,3476,0,50,46,50046,1,17,50017,1,17,50017,0,0,722850.0000000,814760.0000000,50046,42240.152068299998000,111514402.921000000000000,1
1476,3477,3477,0,50,47,50047,1,18,50018,1,18,50018,0,0,733410.0000000,814760.0000000,50047,42240.145178500003000,111514366.543000000000000,1
1477,3478,3478,0,50,48,50048,1,19,50019,1,19,50019,0,0,743970.0000000,814760.0000000,50048,42240.102527700001000,111514141.346000000000000,1
1478,3479,3479,0,50,49,50049,1,20,50020,1,20,50020,0,0,754530.0000000,814760.0000000,50049,42240.078249500002000,111514013.157000010000000,1
1479,3480,3480,0,50,50,50050,1,21,50021,1,21,50021,0,0,765090.0000000,814760.0000000,50050,42240.054627500002000,111513888.432000000000000,1
1480,3481,3481,0,50,51,50051,1,22,50022,1,22,50022,0,0,775650.0000000,814760.0000000,50051,42240.031005500001000,111513763.707000000000000,1
1481,3482,3482,0,50,52,50052,1,23,50023,1,23,50023,0,0,786210.0000000,814760.0000000,50052,42240.007055399998000,111513637.250000000000000,1
1482,3483,3483,0,50,53,50053,1,24,50024,1,24,50024,0,0,796770.0000000,814760.0000000,50053,42239.983433399997000,111513512.525999990000000,1
1483,3484,3484,0,50,54,50054,1,25,50025,1,25,50025,0,0,807330.0000000,814760.0000000,50054,42239.959811399996000,111513387.801000000000000,1
1484,3485,3485,0,50,55,50055,1,26,50026,1,26,50026,0,0,817890.0000000,814760.0000000,50055,42239.960467500001000,111513391.265000000000000,1
1485,3486,3486,0,50,56,50056,1,27,50027,1,27,50027,0,0,828450.0000000,814760.0000000,50056,42240.003774500001000,111513619.927000000000000,1
1486,3487,3487,0,50,57,50057,1,28,50028,1,28,50028,0,0,839010.0000000,814760.0000000,50057,42240.035926700002000,111513789.691000000000000,1
1487,3488,3488,0,50,58,50058,1,29,50029,1,29,50029,0,0,849570.0000000,814760.0000000,50058,42240.068078800003000,111513959.455000000000000,1
1488,3489,3489,0,50,59,50059,1,30,50030,1,30,50030,0,0,860130.0000000,814760.0000000,50059,42240.100230999997000,111514129.219000000000000,1
1489,3490,3490,0,50,60,50060,1,31,50031,1,31,50031,0,0,870690.0000000,814760.0000000,50060,42240.131727000000000,111514295.518999990000000,1
1490,3491,3491,0,50,61,50061,1,32,50032,1,32,50032,0,0,881250.0000000,814760.0000000,50061,42240.163879100000000,111514465.283000010000000,1
1491,3492,3492,0,50,62,50062,1,33,50033,1,33,50033,0,0,891811.0000000,814760.0000000,50062,42240.195703199999000,111514633.315000000000000,1
1492,3493,3493,0,50,63,50063,1,34,50034,1,34,50034,0,0,902371.0000000,814760.0000000,50063,42240.243275200002000,111514884.496999990000000,1
1493,3494,3494,0,50,64,50064,1,35,50035,1,35,50035,0,0,912931.0000000,814760.0000000,50064,42240.271818499998000,111515035.206000000000000,1
1494,3495,3495,0,50,65,50065,1,36,50036,1,36,50036,0,0,923491.0000000,814760.0000000,50065,42240.278380199998000,111515069.852000000000000,1
1495,3496,3496,0,50,66,50066,1,37,50037,1,37,50037,0,0,934051.0000000,814760.0000000,50066,42240.285598000002000,111515107.963000000000000,1
1496,3497,3497,0,50,67,50067,1,38,50038,1,38,50038,0,0,944611.0000000,814760.0000000,50067,42240.293143900002000,111515147.805000010000000,1
1497,3498,3498,0,50,68,50068,1,39,50039,1,39,50039,0,0,955171.0000000,814760.0000000,50068,42240.300033699998000,111515184.183000000000000,1
1498,3499,3499,0,50,69,50069,1,40,50040,1,40,50040,0,0,965731.0000000,814760.0000000,50069,42240.307579599998000,111515224.025999990000000,1
1499,3500,3500,0,50,70,50070,1,41,50041,1,41,50041,0,0,976291.0000000,814760.0000000,50070,42240.314797400002000,111515262.136999990000000,1
1500,3541,3541,0,51,41,51041,1,12,51012,0,0,0,0,0,670050.0000000,825320.0000000,51041,42240.169128699999000,111514493.000000000000000,1
1501,3542,3542,0,51,42,51042,1,13,51013,1,13,51013,0,0,680610.0000000,825320.0000000,51042,42240.165191599997000,111514472.213000000000000,1
1502,3543,3543,0,51,43,51043,1,14,51014,1,14,51014,0,0,691170.0000000,825320.0000000,51043,42240.161910800001000,111514454.890000000000000,1
1503,3544,3544,0,51,44,51044,1,15,51015,1,15,51015,0,0,701730.0000000,825320.0000000,51044,42240.157973800000000,111514434.102000000000000,1
1504,3545,3545,0,51,45,51045,1,16,51016,1,16,51016,0,0,712290.0000000,825320.0000000,51045,42240.154364900001000,111514415.047000010000000,1
1505,3546,3546,0,51,46,51046,1,17,51017,1,17,51017,0,0,722850.0000000,825320.0000000,51046,42240.150756000003000,111514395.992000000000000,1
1506,3547,3547,0,51,47,51047,1,18,51018,1,18,51018,0,0,733410.0000000,825320.0000000,51047,42240.142882000000000,111514354.417000000000000,1
1507,3548,3548,0,51,48,51048,1,19,51019,1,19,51019,0,0,743970.0000000,825320.0000000,51048,42240.093341400003000,111514092.841999990000000,1
1508,3549,3549,0,51,49,51049,1,20,51020,1,20,51020,0,0,754530.0000000,825320.0000000,51049,42240.069063299998000,111513964.653000000000000,1
1509,3550,3550,0,51,50,51050,1,21,51021,1,21,51021,0,0,765090.0000000,825320.0000000,51050,42240.046097400002000,111513843.393000010000000,1
1510,3551,3551,0,51,51,51051,1,22,51022,1,22,51022,0,0,775650.0000000,825320.0000000,51051,42240.022147299998000,111513716.936000000000000,1
1511,3552,3552,0,51,52,51052,1,23,51023,1,23,51023,0,0,786210.0000000,825320.0000000,51052,42239.998197300003000,111513590.479000000000000,1
