OBJECTID_1,OBJECTID,Id,Row,Col,District_1,NSM_Active,NSM_Col,NSM_ROCO,SFWMM_Acti,SFWMM_Col,SFWMM_ROCO,LOK_Active,cell_area,Xcoord,Ycoord,rowco,Shape_Length,Shape_Area,rf_active
485,485,0,7,65,7065,0,0,0,0,0,0,0,0,0.0000000,0.0000000,7065,42240.635006820979000,111516952.844185440000000,0
486,486,0,7,66,7066,0,0,0,0,0,0,0,0,0.0000000,0.0000000,7066,42240.639928047123000,111516978.828955930000000,0
487,487,0,7,67,7067,0,0,0,0,0,0,0,0,0.0000000,0.0000000,7067,42240.644193108012000,111517001.349013550000000,0
488,488,0,7,68,7068,0,0,0,0,0,0,0,0,0.0000000,0.0000000,7068,42240.649770527598000,111517030.798324780000000,0
489,489,0,7,69,7069,0,0,0,0,0,0,0,0,0.0000000,0.0000000,7069,42240.654691810603000,111517056.783075590000000,0
490,490,0,7,70,7070,0,0,0,0,0,0,0,0,0.0000000,0.0000000,7070,42240.659613104610000,111517082.767765020000000,0
531,531,0,8,41,8041,0,0,0,0,0,0,0,0,0.0000000,0.0000000,8041,42240.349575916029000,111515445.768046300000000,1
532,532,0,8,42,8042,1,13,8013,1,13,8013,0,0,0.0000000,0.0000000,8042,42240.346295032432000,111515428.444855410000000,1
533,533,0,8,43,8043,1,14,8014,1,14,8014,0,0,0.0000000,0.0000000,8043,42240.343014150494000,111515411.121668150000000,1
534,534,0,8,44,8044,1,15,8015,1,15,8015,0,0,0.0000000,0.0000000,8044,42240.340717522151000,111515398.995368840000000,1
535,535,0,8,45,8045,1,16,8016,1,16,8016,0,0,0.0000000,0.0000000,8045,42240.337436634858000,111515381.672139180000000,1
536,536,0,8,46,8046,1,17,8017,1,17,8017,0,0,0.0000000,0.0000000,8046,42240.333827663984000,111515362.616607430000000,1
537,537,0,8,47,8047,1,18,8018,1,18,8018,0,0,0.0000000,0.0000000,8047,42240.330874872001000,111515347.025718150000000,1
538,538,0,8,48,8048,1,19,8019,1,19,8019,0,0,0.0000000,0.0000000,8048,42240.193407575294000,111514621.193793680000000,1
539,539,0,8,49,8049,1,20,8020,1,20,8020,0,0,0.0000000,0.0000000,8049,42240.193735628505000,111514622.925960030000000,1
540,540,0,8,50,8050,1,21,8021,1,21,8021,0,0,0.0000000,0.0000000,8050,42240.194391759505000,111514626.390391360000000,1
541,541,0,8,51,8051,1,22,8022,1,22,8022,0,0,0.0000000,0.0000000,8051,42240.195047898102000,111514629.854854900000000,1
542,542,0,8,52,8052,1,23,8023,1,23,8023,0,0,0.0000000,0.0000000,8052,42240.197016372113000,111514640.248482030000000,1
543,543,0,8,53,8053,1,24,8024,1,24,8024,0,0,0.0000000,0.0000000,8053,42240.197672513284000,111514643.712945490000000,1
544,544,0,8,54,8054,1,25,8025,1,25,8025,0,0,0.0000000,0.0000000,8054,42240.198328639774000,111514647.177338120000000,1
545,545,0,8,55,8055,1,26,8026,1,26,8026,0,0,0.0000000,0.0000000,8055,42240.194063550771000,111514624.657601830000000,1
546,546,0,8,56,8056,1,27,8027,1,27,8027,0,0,0.0000000,0.0000000,8056,42240.167817005378000,111514486.075174720000000,1
547,547,0,8,57,8057,1,28,8028,1,28,8028,0,0,0.0000000,0.0000000,8057,42240.156990217962000,111514428.909583110000000,1
548,548,0,8,58,8058,1,29,8029,1,29,8029,0,0,0.0000000,0.0000000,8058,42240.146819586385000,111514375.208502810000000,1
549,549,0,8,59,8059,1,30,8030,1,30,8030,0,0,0.0000000,0.0000000,8059,42240.136320878089000,111514319.775151520000000,1
550,550,0,8,60,8060,1,31,8031,1,31,8031,0,0,0.0000000,0.0000000,8060,42240.125822167582000,111514264.341776510000000,1
551,551,0,8,61,8061,1,32,8032,1,32,8032,0,0,0.0000000,0.0000000,8061,42240.115651541353000,111514210.640672250000000,1
552,552,0,8,62,8062,0,0,0,0,0,0,0,0,0.0000000,0.0000000,8062,42240.105480928993000,111514156.939628690000000,0
553,553,0,8,63,8063,0,0,0,0,0,0,0,0,0.0000000,0.0000000,8063,42240.278380559350000,111515069.852211950000000,0
554,554,0,8,64,8064,0,0,0,0,0,0,0,0,0.0000000,0.0000000,8064,42240.607775951605000,111516809.063934500000000,0
555,555,0,8,65,8065,0,0,0,0,0,0,0,0,0.0000000,0.0000000,8065,42240.612697141849000,111516835.048620300000000,0
556,556,0,8,66,8066,0,0,0,0,0,0,0,0,0.0000000,0.0000000,8066,42240.617946441220000,111516862.765620230000000,0
557,557,0,8,67,8067,0,0,0,0,0,0,0,0,0.0000000,0.0000000,8067,42240.622867681537000,111516888.750399830000000,0
558,558,0,8,68,8068,0,0,0,0,0,0,0,0,0.0000000,0.0000000,8068,42240.627788947910000,111516914.735162870000000,0
559,559,0,8,69,8069,0,0,0,0,0,0,0,0,0.0000000,0.0000000,8069,42240.632382137730000,111516938.987529470000000,0
560,560,0,8,70,8070,0,0,0,0,0,0,0,0,0.0000000,0.0000000,8070,42240.637631520556000,111516966.704550920000000,0
601,601,0,9,41,9041,0,0,0,0,0,0,0,0,0.0000000,0.0000000,9041,42240.343014271981000,111515411.122341040000000,1
602,602,0,9,42,9042,1,13,9013,1,13,9013,0,0,0.0000000,0.0000000,9042,42240.340061468291000,111515395.531426410000000,1
603,603,0,9,43,9043,1,14,9014,1,14,9014,0,0,0.0000000,0.0000000,9043,42240.337436758986000,111515381.672853190000000,1
604,604,0,9,44,9044,1,15,9015,1,15,9015,0,0,0.0000000,0.0000000,9044,42240.333827787130000,111515362.617330970000000,1
605,605,0,9,45,9045,1,16,9016,1,16,9016,0,0,0.0000000,0.0000000,9045,42240.331531163567000,111515350.491050780000000,1
606,606,0,9,46,9046,1,17,9017,1,17,9017,0,0,0.0000000,0.0000000,9046,42240.327922196084000,111515331.435546130000000,1
607,607,0,9,47,9047,1,18,9018,1,18,9018,0,0,0.0000000,0.0000000,9047,42240.325297487754000,111515317.576948930000000,1
608,608,0,9,48,9048,1,19,9019,1,19,9019,0,0,0.0000000,0.0000000,9048,42240.188158234654000,111514593.477119310000000,1
609,609,0,9,49,9049,1,20,9020,1,20,9020,0,0,0.0000000,0.0000000,9049,42240.188814364919000,111514596.941550690000000,1
610,610,0,9,50,9050,1,21,9021,1,21,9021,0,0,0.0000000,0.0000000,9050,42240.189142419018000,111514598.673717360000000,1
611,611,0,9,51,9051,1,22,9022,1,22,9022,0,0,0.0000000,0.0000000,9051,42240.190126639034000,111514603.870456870000000,1
612,612,0,9,52,9052,1,23,9023,1,23,9023,0,0,0.0000000,0.0000000,9052,42240.191438944130000,111514610.799500760000000,1
613,613,0,9,53,9053,1,24,9024,1,24,9024,0,0,0.0000000,0.0000000,9053,42240.192423161905000,111514615.996221740000000,1
614,614,0,9,54,9054,1,25,9025,1,25,9025,0,0,0.0000000,0.0000000,9054,42240.193407391846000,111514621.192998950000000,1
615,615,0,9,55,9055,1,26,9026,1,26,9026,0,0,0.0000000,0.0000000,9055,42240.188486156374000,111514595.208797480000000,1
616,616,0,9,56,9056,1,27,9027,1,27,9027,0,0,0.0000000,0.0000000,9056,42240.159286925380000,111514441.036072030000000,1
617,617,0,9,57,9057,1,28,9028,1,28,9028,0,0,0.0000000,0.0000000,9057,42240.148132034250000,111514382.138091860000000,1
618,618,0,9,58,9058,1,29,9029,1,29,9029,0,0,0.0000000,0.0000000,9058,42240.137961402572000,111514328.437011530000000,1
619,619,0,9,59,9059,1,30,9030,1,30,9030,0,0,0.0000000,0.0000000,9059,42240.127790786362000,111514274.735982150000000,1
620,620,0,9,60,9060,1,31,9031,1,31,9031,0,0,0.0000000,0.0000000,9060,42240.117292064919000,111514219.302548230000000,1
621,621,0,9,61,9061,1,32,9032,1,32,9032,0,0,0.0000000,0.0000000,9061,42240.106793361192000,111514163.869198830000000,1
622,622,0,9,62,9062,0,0,0,0,0,0,0,0,0.0000000,0.0000000,9062,42240.096622745339000,111514110.168135510000000,0
623,623,0,9,63,9063,0,0,0,0,0,0,0,0,0.0000000,0.0000000,9063,42240.267225748787000,111515010.954585510000000,0
624,624,0,9,64,9064,0,0,0,0,0,0,0,0,0.0000000,0.0000000,9064,42240.585466276942000,111516691.268398630000000,0
625,625,0,9,65,9065,0,0,0,0,0,0,0,0,0.0000000,0.0000000,9065,42240.591043641412000,111516720.717731270000000,0
626,626,0,9,66,9066,0,0,0,0,0,0,0,0,0.0000000,0.0000000,9066,42240.595964857996000,111516746.702448500000000,0
627,627,0,9,67,9067,0,0,0,0,0,0,0,0,0.0000000,0.0000000,9067,42240.600558008555000,111516770.954826430000000,0
628,628,0,9,68,9068,0,0,0,0,0,0,0,0,0.0000000,0.0000000,9068,42240.605151188938000,111516795.207289870000000,0
629,629,0,9,69,9069,0,0,0,0,0,0,0,0,0.0000000,0.0000000,9069,42240.610728630134000,111516824.656601640000000,0
630,630,0,9,70,9070,0,0,0,0,0,0,0,0,0.0000000,0.0000000,9070,42240.615649924177000,111516850.641299720000000,0
671,671,0,10,41,10041,1,12,10012,1,12,10012,0,0,0.0000000,0.0000000,10041,42240.337108801068000,111515379.941262960000000,1
672,672,0,10,42,10042,1,13,10013,1,13,10013,0,0,0.0000000,0.0000000,10042,42240.333827908333000,111515362.618019670000000,1
673,673,0,10,43,10043,1,14,10014,1,14,10014,0,0,0.0000000,0.0000000,10043,42240.331203194954000,111515348.759423450000000,1
674,674,0,10,44,10044,1,15,10015,1,15,10015,0,0,0.0000000,0.0000000,10044,42240.327594228642000,111515329.703935980000000,1
675,675,0,10,45,10045,1,16,10016,1,16,10016,0,0,0.0000000,0.0000000,10045,42240.325297601514000,111515317.577636000000000,1
676,676,0,10,46,10046,1,17,10017,1,17,10017,0,0,0.0000000,0.0000000,10046,42240.321688639560000,111515298.522154540000000,1
677,677,0,10,47,10047,1,18,10018,1,18,10018,0,0,0.0000000,0.0000000,10047,42240.319063927607000,111515284.663543370000000,1
678,678,0,10,48,10048,1,19,10019,1,19,10019,0,0,0.0000000,0.0000000,10048,42240.183565063679000,111514569.225037520000000,1
679,679,0,10,49,10049,1,20,10020,1,20,10020,0,0,0.0000000,0.0000000,10049,42240.184221204559000,111514572.689519910000000,1
680,680,0,10,50,10050,1,21,10021,1,21,10021,0,0,0.0000000,0.0000000,10050,42240.185205423841000,111514577.886258900000000,1
681,681,0,10,51,10051,1,22,10022,1,22,10022,0,0,0.0000000,0.0000000,10051,42240.185533468073000,111514579.618374560000000,1
682,682,0,10,52,10052,1,23,10023,1,23,10023,0,0,0.0000000,0.0000000,10052,42240.187173861472000,111514588.279726310000000,1
683,683,0,10,53,10053,1,24,10024,1,24,10024,0,0,0.0000000,0.0000000,10053,42240.188158075522000,111514593.476427610000000,1
684,684,0,10,54,10054,1,25,10025,1,25,10025,0,0,0.0000000,0.0000000,10054,42240.188486132094000,111514595.208604020000000,1
685,685,0,10,55,10055,1,26,10026,1,26,10026,0,0,0.0000000,0.0000000,10055,42240.182580654146000,111514564.027591710000000,1
686,686,0,10,56,10056,1,27,10027,1,27,10027,0,0,0.0000000,0.0000000,10056,42240.150428747846000,111514394.264580970000000,1
687,687,0,10,57,10057,1,28,10028,1,28,10028,0,0,0.0000000,0.0000000,10057,42240.139930039681000,111514338.831259350000000,1
688,688,0,10,58,10058,1,29,10029,1,29,10029,0,0,0.0000000,0.0000000,10058,42240.129431312118000,111514283.397822320000000,1
689,689,0,10,59,10059,1,30,10030,1,30,10030,0,0,0.0000000,0.0000000,10059,42240.119260688050000,111514229.696762010000000,1
690,690,0,10,60,10060,1,31,10031,1,31,10031,0,0,0.0000000,0.0000000,10060,42240.108433901623000,111514172.531135040000000,1
691,691,0,10,61,10061,1,32,10032,1,32,10032,0,0,0.0000000,0.0000000,10061,42240.098263286491000,111514118.830093880000000,1
692,692,0,10,62,10062,0,0,0,0,0,0,0,0,0.0000000,0.0000000,10062,42240.087436497772000,111514061.664430070000000,0
693,693,0,10,63,10063,0,0,0,0,0,0,0,0,0.0000000,0.0000000,10063,42240.256727103857000,111514955.521539640000000,0
694,694,0,10,64,10064,0,0,0,0,0,0,0,0,0.0000000,0.0000000,10064,42240.563484694576000,111516575.205194710000000,0
695,695,0,10,65,10065,0,0,0,0,0,0,0,0,0.0000000,0.0000000,10065,42240.568405889964000,111516601.189911110000000,0
696,696,0,10,66,10066,0,0,0,0,0,0,0,0,0.0000000,0.0000000,10066,42240.573655177766000,111516628.906885710000000,0
697,697,0,10,67,10067,0,0,0,0,0,0,0,0,0.0000000,0.0000000,10067,42240.579232592172000,111516658.356265110000000,0
698,698,0,10,68,10068,0,0,0,0,0,0,0,0,0.0000000,0.0000000,10068,42240.583825764610000,111516682.608690720000000,0
699,699,0,10,69,10069,0,0,0,0,0,0,0,0,0.0000000,0.0000000,10069,42240.588747041736000,111516708.593397500000000,0
700,700,0,10,70,10070,0,0,0,0,0,0,0,0,0.0000000,0.0000000,10070,42240.593668354559000,111516734.578193950000000,0
741,741,0,11,41,11041,1,12,11012,1,12,11012,0,0,0.0000000,0.0000000,11041,42240.331203317211000,111515348.760111660000000,1
742,742,0,11,42,11042,1,13,11013,1,13,11013,0,0,0.0000000,0.0000000,11042,42240.327922441560000,111515331.436962990000000,1
743,743,0,11,43,11043,1,14,11014,1,14,11014,0,0,0.0000000,0.0000000,11043,42240.325297713265000,111515317.578287970000000,1
744,744,0,11,44,11044,1,15,11015,1,15,11015,0,0,0.0000000,0.0000000,11044,42240.321688750817000,111515298.522813830000000,1
745,745,0,11,45,11045,1,16,11016,1,16,11016,0,0,0.0000000,0.0000000,11045,42240.318735952816000,111515282.931905690000000,1
746,746,0,11,46,11046,1,17,11017,1,17,11017,0,0,0.0000000,0.0000000,11046,42240.315783157836000,111515267.341012780000000,1
747,747,0,11,47,11047,1,18,11018,1,18,11018,0,0,0.0000000,0.0000000,11047,42240.312830367926000,111515251.750140400000000,1
748,748,0,11,48,11048,1,19,11019,1,19,11019,0,0,0.0000000,0.0000000,11048,42240.177987642353000,111514539.776100110000000,1
749,749,0,11,49,11049,1,20,11020,1,20,11020,0,0,0.0000000,0.0000000,11049,42240.178971853718000,111514544.972791370000000,1
750,750,0,11,50,11050,1,21,11021,1,21,11021,0,0,0.0000000,0.0000000,11050,42240.179956065433000,111514550.169498100000000,1
751,751,0,11,51,11051,1,22,11022,1,22,11022,0,0,0.0000000,0.0000000,11051,42240.180940296661000,111514555.366296410000000,1
752,752,0,11,52,11052,1,23,11023,1,23,11023,0,0,0.0000000,0.0000000,11052,42240.181924517550000,111514560.563036350000000,1
753,753,0,11,53,11053,1,24,11024,1,24,11024,0,0,0.0000000,0.0000000,11053,42240.182908723604000,111514565.759706770000000,1
754,754,0,11,54,11054,1,25,11025,1,25,11025,0,0,0.0000000,0.0000000,11054,42240.183564865627000,111514569.224170550000000,1
755,755,0,11,55,11055,1,26,11026,1,26,11026,0,0,0.0000000,0.0000000,11055,42240.177331329513000,111514536.311016650000000,1
756,756,0,11,56,11056,1,27,11027,1,27,11027,0,0,0.0000000,0.0000000,11056,42240.141570581574000,111514347.493130610000000,1
757,757,0,11,57,11057,1,28,11028,1,28,11028,0,0,0.0000000,0.0000000,11057,42240.131399943581000,111514293.792019370000000,1
758,758,0,11,58,11058,1,29,11029,1,29,11029,0,0,0.0000000,0.0000000,11058,42240.120901235205000,111514238.358691350000000,1
759,759,0,11,59,11059,1,30,11030,1,30,11030,0,0,0.0000000,0.0000000,11059,42240.110074445198000,111514181.193065210000000,1
760,760,0,11,60,11060,1,31,11031,1,31,11031,0,0,0.0000000,0.0000000,11060,42240.099575732107000,111514125.759667860000000,1
761,761,0,11,61,11061,1,32,11032,1,32,11032,0,0,0.0000000,0.0000000,11061,42240.089405106221000,111514072.058566390000000,1
762,762,0,11,62,11062,0,0,0,0,0,0,0,0,0.0000000,0.0000000,11062,42240.079234484947000,111514018.357487930000000,0
763,763,0,11,63,11063,0,0,0,0,0,0,0,0,0.0000000,0.0000000,11063,42240.246228455806000,111514900.088493170000000,0
764,764,0,11,64,11064,0,0,0,0,0,0,0,0,0.0000000,0.0000000,11064,42240.541831175498000,111516460.874222980000000,0
765,765,0,11,65,11065,0,0,0,0,0,0,0,0,0.0000000,0.0000000,11065,42240.546424296910000,111516485.126699420000000,0
766,766,0,11,66,11066,0,0,0,0,0,0,0,0,0.0000000,0.0000000,11066,42240.551673596623000,111516512.843694510000000,0
767,767,0,11,67,11067,0,0,0,0,0,0,0,0,0.0000000,0.0000000,11067,42240.556594835070000,111516538.828416210000000,0
768,768,0,11,68,11068,0,0,0,0,0,0,0,0,0.0000000,0.0000000,11068,42240.561516098169000,111516564.813161700000000,0
769,769,0,11,69,11069,0,0,0,0,0,0,0,0,0.0000000,0.0000000,11069,42240.566109303727000,111516589.065646530000000,0
770,770,0,11,70,11070,0,0,0,0,0,0,0,0,0.0000000,0.0000000,11070,42240.571358672729000,111516616.782588230000000,0
811,811,0,12,41,12041,1,12,12012,1,12,12012,0,0,0.0000000,0.0000000,12041,42240.325297841358000,111515317.579001620000000,1
812,812,0,12,42,12042,1,13,12013,1,13,12013,0,0,0.0000000,0.0000000,12042,42240.321688878386000,111515298.523538690000000,1
813,813,0,12,43,12043,1,14,12014,1,14,12014,0,0,0.0000000,0.0000000,12043,42240.319064161580000,111515284.664925590000000,1
814,814,0,12,44,12044,1,15,12015,1,15,12015,0,0,0.0000000,0.0000000,12044,42240.316111367865000,111515269.074050680000000,1
815,815,0,12,45,12045,1,16,12016,1,16,12016,0,0,0.0000000,0.0000000,12045,42240.312830484458000,111515251.750841290000000,1
816,816,0,12,46,12046,1,17,12017,1,17,12017,0,0,0.0000000,0.0000000,12046,42240.309549600497000,111515234.427622300000000,1
817,817,0,12,47,12047,1,18,12018,1,18,12018,0,0,0.0000000,0.0000000,12047,42240.306268727145000,111515217.104453100000000,1
818,818,0,12,48,12048,1,19,12019,1,19,12019,0,0,0.0000000,0.0000000,12048,42240.173066387026000,111514513.791727240000000,1
819,819,0,12,49,12049,1,20,12020,1,20,12020,0,0,0.0000000,0.0000000,12049,42240.174050602276000,111514518.988438190000000,1
820,820,0,12,50,12050,1,21,12021,1,21,12021,0,0,0.0000000,0.0000000,12050,42240.175034825043000,111514524.185203910000000,1
821,821,0,12,51,12051,1,22,12022,1,22,12022,0,0,0.0000000,0.0000000,12051,42240.176019048944000,111514529.381962900000000,1
822,822,0,12,52,12052,1,23,12023,1,23,12023,0,0,0.0000000,0.0000000,12052,42240.176675181414000,111514532.846395510000000,1
823,823,0,12,53,12053,1,24,12024,1,24,12024,0,0,0.0000000,0.0000000,12053,42240.177987487950000,111514539.775430990000000,1
824,824,0,12,54,12054,1,25,12025,1,25,12025,0,0,0.0000000,0.0000000,12054,42240.178971710207000,111514544.972171980000000,1
825,825,0,12,55,12055,1,26,12026,1,26,12026,0,0,0.0000000,0.0000000,12055,42240.171425839144000,111514505.129870710000000,1
826,826,0,12,56,12056,1,27,12027,1,27,12027,0,0,0.0000000,0.0000000,12056,42240.132712423612000,111514300.721692900000000,1
827,827,0,12,57,12057,1,28,12028,1,28,12028,0,0,0.0000000,0.0000000,12057,42240.122213707102000,111514245.288328390000000,1
828,828,0,12,58,12058,1,29,12029,1,29,12029,0,0,0.0000000,0.0000000,12058,42240.112043078239000,111514191.587267830000000,1
829,829,0,12,59,12059,1,30,12030,1,30,12030,0,0,0.0000000,0.0000000,12059,42240.101216281706000,111514134.421601090000000,1
830,830,0,12,60,12060,1,31,12031,1,31,12031,0,0,0.0000000,0.0000000,12060,42240.090717578620000,111514078.988273720000000,1
831,831,0,12,61,12061,1,32,12032,1,32,12032,0,0,0.0000000,0.0000000,12061,42240.080546948098000,111514025.287144940000000,1
832,832,0,12,62,12062,0,0,0,0,0,0,0,0,0.0000000,0.0000000,12062,42240.071032500760000,111513975.050657320000000,0
833,833,0,12,63,12063,0,0,0,0,0,0,0,0,0.0000000,0.0000000,12063,42240.235401731872000,111514842.923199620000000,0
834,834,0,12,64,12064,0,0,0,0,0,0,0,0,0.0000000,0.0000000,12064,42240.519849598364000,111516344.811098100000000,0
835,835,0,12,65,12065,0,0,0,0,0,0,0,0,0.0000000,0.0000000,12065,42240.524770794407000,111516370.795814770000000,0
836,836,0,12,66,12066,0,0,0,0,0,0,0,0,0.0000000,0.0000000,12066,42240.530020098638000,111516398.512829530000000,0
837,837,0,12,67,12067,0,0,0,0,0,0,0,0,0.0000000,0.0000000,12067,42240.534613258729000,111516422.765290480000000,0
838,838,0,12,68,12068,0,0,0,0,0,0,0,0,0.0000000,0.0000000,12068,42240.539534518903000,111516448.750016290000000,0
839,839,0,12,69,12069,0,0,0,0,0,0,0,0,0.0000000,0.0000000,12069,42240.544783879261000,111516476.467041660000000,0
840,840,0,12,70,12070,0,0,0,0,0,0,0,0,0.0000000,0.0000000,12070,42240.549705190017000,111516502.451810200000000,0
881,881,0,13,41,13041,0,0,0,0,0,0,0,0,0.0000000,0.0000000,13041,42240.243604754156000,111514886.235906480000000,1
882,882,0,13,42,13042,1,13,13013,1,13,13013,0,0,0.0000000,0.0000000,13042,42240.246229370510000,111514900.093977330000000,1
883,883,0,13,43,13043,1,14,13014,1,14,13014,0,0,0.0000000,0.0000000,13043,42240.249182074345000,111514915.684333760000000,1
884,884,0,13,44,13044,1,15,13015,1,15,13015,0,0,0.0000000,0.0000000,13044,42240.251478607352000,111514927.810081410000000,1
885,885,0,13,45,13045,1,16,13016,1,16,13016,0,0,0.0000000,0.0000000,13045,42240.254431307585000,111514943.400411960000000,1
886,886,0,13,46,13046,1,17,13017,1,17,13017,0,0,0.0000000,0.0000000,13046,42240.257384009819000,111514958.990743590000000,1
887,887,0,13,47,13047,1,18,13018,1,18,13018,0,0,0.0000000,0.0000000,13047,42240.260008638041000,111514972.848815320000000,1
888,888,0,13,48,13048,1,19,13019,1,19,13019,0,0,0.0000000,0.0000000,13048,42240.135664551104000,111514316.309901130000000,1
889,889,0,13,49,13049,1,20,13020,1,20,13020,0,0,0.0000000,0.0000000,13049,42240.139929630779000,111514338.829571960000000,1
890,890,0,13,50,13050,1,21,13021,1,21,13021,0,0,0.0000000,0.0000000,13050,42240.144522801776000,111514363.081578610000000,1
891,891,0,13,51,13051,1,22,13022,1,22,13022,0,0,0.0000000,0.0000000,13051,42240.148459804317000,111514383.868997950000000,1
892,892,0,13,52,13052,1,23,13023,1,23,13023,0,0,0.0000000,0.0000000,13052,42240.153381052551000,111514409.853255990000000,1
893,893,0,13,53,13053,1,24,13024,1,24,13024,0,0,0.0000000,0.0000000,13053,42240.157974212932000,111514434.105200980000000,1
894,894,0,13,54,13054,1,25,13025,1,25,13025,0,0,0.0000000,0.0000000,13054,42240.162239299432000,111514456.624915580000000,1
895,895,0,13,55,13055,1,26,13026,1,26,13026,0,0,0.0000000,0.0000000,13055,42240.157974306290000,111514434.105608360000000,1
896,896,0,13,56,13056,1,27,13027,1,27,13027,0,0,0.0000000,0.0000000,13056,42240.125822655260000,111514264.343373540000000,1
897,897,0,13,57,13057,1,28,13028,1,28,13028,0,0,0.0000000,0.0000000,13057,42240.125494576983000,111514262.611133260000000,1
898,898,0,13,58,13058,1,29,13029,1,29,13029,0,0,0.0000000,0.0000000,13058,42240.124510327885000,111514257.414322440000000,1
899,899,0,13,59,13059,1,30,13030,1,30,13030,0,0,0.0000000,0.0000000,13059,42240.122869907944000,111514248.752886700000000,1
900,900,0,13,60,13060,1,31,13031,1,31,13031,0,0,0.0000000,0.0000000,13060,42240.121885663619000,111514243.556098060000000,1
901,901,0,13,61,13061,1,32,13032,1,32,13032,0,0,0.0000000,0.0000000,13061,42240.120245251630000,111514234.894733800000000,1
